StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,EngagementScore,Consistency,StressImpact,TechScore,ResourceUsage,StudyEfficiency,AttendanceImpact,RiskScore
31,88,2,0,1,1,1,25,2,6,1,88,98,1,1,0,86.33636363636364,0.3522727272727273,0.03225806451612903,2.5,30.333333333333332,3.161290322580645,0.0,8.265454545454544
23,73,2,0,1,1,1,19,0,17,0,86,44,0,1,3,57.481818181818184,0.3150684931506849,0.043478260869565216,5.3999999999999995,29.333333333333332,1.9130434782608696,0.0410958904109589,22.807272727272725
23,73,2,0,1,1,1,24,2,15,0,57,75,1,2,1,51.68181818181818,0.3150684931506849,0.08695652173913043,5.2,19.666666666666668,3.260869565217391,0.0136986301369863,25.52727272727273
23,73,2,0,1,1,1,28,1,14,1,94,98,1,1,0,79.08181818181818,0.3150684931506849,0.043478260869565216,4.9,32.333333333333336,4.260869565217392,0.0,14.16727272727273
23,73,2,0,1,1,1,19,1,12,0,79,51,1,1,3,56.08181818181818,0.3150684931506849,0.043478260869565216,4.3,27.0,2.217391304347826,0.0410958904109589,23.367272727272727
23,73,1,0,1,1,1,19,0,17,0,86,44,0,1,3,52.481818181818184,0.3150684931506849,0.043478260869565216,5.3999999999999995,29.0,1.9130434782608696,0.0410958904109589,24.807272727272725
23,73,1,0,1,1,1,24,2,15,0,57,75,1,2,1,46.68181818181818,0.3150684931506849,0.08695652173913043,5.2,19.333333333333332,3.260869565217391,0.0136986301369863,27.52727272727273
23,73,1,0,1,1,1,28,1,14,1,94,98,1,1,0,74.08181818181818,0.3150684931506849,0.043478260869565216,4.9,32.0,4.260869565217392,0.0,16.16727272727273
23,73,1,0,1,1,1,19,1,12,0,79,51,1,1,3,51.08181818181818,0.3150684931506849,0.043478260869565216,4.3,26.666666666666668,2.217391304347826,0.0410958904109589,25.367272727272727
37,94,1,1,2,1,1,20,1,6,0,61,91,1,2,0,61.22727272727272,0.39361702127659576,0.05405405405405406,2.5,20.666666666666668,2.4594594594594597,0.0,17.50909090909091
12,71,1,1,1,1,1,20,1,8,0,67,65,1,2,2,40.78181818181818,0.16901408450704225,0.16666666666666666,3.0999999999999996,22.666666666666668,5.416666666666667,0.028169014084507043,30.28727272727273
12,71,1,1,1,1,1,18,0,18,0,56,67,0,1,2,38.581818181818186,0.16901408450704225,0.08333333333333333,5.699999999999999,19.0,5.583333333333333,0.028169014084507043,30.767272727272726
12,71,1,1,1,1,1,19,0,4,1,75,56,0,2,2,62.38181818181818,0.16901408450704225,0.16666666666666666,1.5,25.666666666666668,4.666666666666667,0.028169014084507043,21.64727272727273
12,71,0,0,1,1,1,20,1,8,0,67,65,1,2,2,35.78181818181818,0.16901408450704225,0.16666666666666666,3.0999999999999996,22.333333333333332,5.416666666666667,0.028169014084507043,32.28727272727273
12,71,0,0,1,1,1,18,0,18,0,56,67,0,1,2,33.581818181818186,0.16901408450704225,0.08333333333333333,5.699999999999999,18.666666666666668,5.583333333333333,0.028169014084507043,32.767272727272726
12,71,0,0,1,1,1,19,0,4,1,75,56,0,2,2,57.38181818181818,0.16901408450704225,0.16666666666666666,1.5,25.333333333333332,4.666666666666667,0.028169014084507043,23.64727272727273
12,71,1,0,1,1,1,20,1,8,0,67,65,1,2,2,40.78181818181818,0.16901408450704225,0.16666666666666666,3.0999999999999996,22.666666666666668,5.416666666666667,0.028169014084507043,30.28727272727273
12,71,1,0,1,1,1,18,0,18,0,56,67,0,1,2,38.581818181818186,0.16901408450704225,0.08333333333333333,5.699999999999999,19.0,5.583333333333333,0.028169014084507043,30.767272727272726
12,71,1,0,1,1,1,19,0,4,1,75,56,0,2,2,62.38181818181818,0.16901408450704225,0.16666666666666666,1.5,25.666666666666668,4.666666666666667,0.028169014084507043,21.64727272727273
17,76,0,0,0,1,1,24,3,5,1,53,47,0,0,3,57.39090909090909,0.2236842105263158,0.0,1.8,18.0,2.764705882352941,0.039473684210526314,21.843636363636364
17,76,2,1,0,1,1,24,3,5,1,53,47,0,0,3,67.39090909090909,0.2236842105263158,0.0,1.8,18.666666666666668,2.764705882352941,0.039473684210526314,17.843636363636364
17,76,2,0,1,1,1,24,3,5,1,53,47,0,0,3,67.39090909090909,0.2236842105263158,0.0,1.8,18.666666666666668,2.764705882352941,0.039473684210526314,17.843636363636364
17,76,1,0,0,0,1,24,3,5,1,53,47,0,0,3,62.39090909090909,0.2236842105263158,0.0,1.5,18.333333333333332,2.764705882352941,0.039473684210526314,19.843636363636364
17,76,1,0,1,1,1,24,3,5,1,53,47,0,0,3,62.39090909090909,0.2236842105263158,0.0,1.8,18.333333333333332,2.764705882352941,0.039473684210526314,19.843636363636364
21,100,1,0,1,1,1,19,1,1,0,83,87,1,1,0,55.91818181818182,0.21,0.047619047619047616,1.0,28.0,4.142857142857143,0.0,18.03272727272727
21,100,1,0,1,1,1,23,0,1,1,97,89,0,2,0,78.71818181818182,0.21,0.09523809523809523,0.6,33.0,4.238095238095238,0.0,9.312727272727274
21,100,1,0,0,1,1,19,1,1,0,83,87,1,1,0,55.91818181818182,0.21,0.047619047619047616,1.0,28.0,4.142857142857143,0.0,18.03272727272727
21,100,1,0,0,1,1,23,0,1,1,97,89,0,2,0,78.71818181818182,0.21,0.09523809523809523,0.6,33.0,4.238095238095238,0.0,9.312727272727274
25,89,2,0,0,1,0,23,3,18,1,77,78,1,2,1,80.24545454545455,0.2808988764044944,0.08,6.1,26.666666666666668,3.12,0.011235955056179775,10.901818181818182
25,89,2,0,0,1,0,27,1,9,0,61,92,0,1,0,57.04545454545455,0.2808988764044944,0.04,2.9999999999999996,21.0,3.68,0.0,19.78181818181818
25,89,2,0,0,1,0,25,1,14,1,63,59,1,1,2,77.44545454545454,0.2808988764044944,0.04,4.9,22.0,2.36,0.02247191011235955,11.621818181818185
25,89,0,1,1,1,0,23,3,18,1,77,78,1,2,1,70.24545454545455,0.2808988764044944,0.08,6.1,26.0,3.12,0.011235955056179775,14.901818181818182
25,89,0,1,1,1,0,27,1,9,0,61,92,0,1,0,47.04545454545455,0.2808988764044944,0.04,2.9999999999999996,20.333333333333332,3.68,0.0,23.78181818181818
25,89,0,1,1,1,0,25,1,14,1,63,59,1,1,2,67.44545454545454,0.2808988764044944,0.04,4.9,21.333333333333332,2.36,0.02247191011235955,15.621818181818185
22,93,1,0,1,1,0,23,3,7,1,51,51,1,0,3,68.8,0.23655913978494625,0.0,2.8,17.666666666666668,2.3181818181818183,0.03225806451612903,13.880000000000003
22,93,1,0,1,1,0,20,1,12,1,73,77,1,2,1,73.2,0.23655913978494625,0.09090909090909091,4.3,25.0,3.5,0.010752688172043012,12.92
22,93,1,0,1,1,0,19,2,4,1,93,51,1,1,3,77.2,0.23655913978494625,0.045454545454545456,1.9,31.666666666666668,2.3181818181818183,0.03225806451612903,10.92
22,93,1,0,1,1,0,24,3,17,1,60,50,1,1,3,70.6,0.23655913978494625,0.045454545454545456,5.8,20.666666666666668,2.272727272727273,0.03225806451612903,13.560000000000004
22,93,1,0,1,1,0,18,2,13,1,89,89,0,2,0,76.4,0.23655913978494625,0.09090909090909091,4.2,30.333333333333332,4.045454545454546,0.0,11.639999999999999
22,93,1,1,1,1,0,23,3,7,1,51,51,1,0,3,68.8,0.23655913978494625,0.0,2.8,17.666666666666668,2.3181818181818183,0.03225806451612903,13.880000000000003
22,93,1,1,1,1,0,20,1,12,1,73,77,1,2,1,73.2,0.23655913978494625,0.09090909090909091,4.3,25.0,3.5,0.010752688172043012,12.92
22,93,1,1,1,1,0,19,2,4,1,93,51,1,1,3,77.2,0.23655913978494625,0.045454545454545456,1.9,31.666666666666668,2.3181818181818183,0.03225806451612903,10.92
22,93,1,1,1,1,0,24,3,17,1,60,50,1,1,3,70.6,0.23655913978494625,0.045454545454545456,5.8,20.666666666666668,2.272727272727273,0.03225806451612903,13.560000000000004
22,93,1,1,1,1,0,18,2,13,1,89,89,0,2,0,76.4,0.23655913978494625,0.09090909090909091,4.2,30.333333333333332,4.045454545454546,0.0,11.639999999999999
22,93,2,0,0,1,0,23,3,7,1,51,51,1,0,3,73.8,0.23655913978494625,0.0,2.8,18.0,2.3181818181818183,0.03225806451612903,11.880000000000003
22,93,2,0,0,1,0,20,1,12,1,73,77,1,2,1,78.2,0.23655913978494625,0.09090909090909091,4.3,25.333333333333332,3.5,0.010752688172043012,10.92
22,93,2,0,0,1,0,19,2,4,1,93,51,1,1,3,82.2,0.23655913978494625,0.045454545454545456,1.9,32.0,2.3181818181818183,0.03225806451612903,8.92
22,93,2,0,0,1,0,24,3,17,1,60,50,1,1,3,75.6,0.23655913978494625,0.045454545454545456,5.8,21.0,2.272727272727273,0.03225806451612903,11.560000000000004
22,93,2,0,0,1,0,18,2,13,1,89,89,0,2,0,81.4,0.23655913978494625,0.09090909090909091,4.2,30.666666666666668,4.045454545454546,0.0,9.639999999999999
5,70,2,1,1,1,1,19,0,2,1,67,76,1,2,1,60.80909090909091,0.07142857142857142,0.4,1.2999999999999998,23.333333333333332,15.2,0.014285714285714285,22.476363636363637
5,70,2,1,1,1,1,28,3,2,1,58,86,1,2,0,59.00909090909091,0.07142857142857142,0.4,1.2999999999999998,20.333333333333332,17.2,0.0,23.19636363636364
5,70,2,1,1,1,1,21,3,16,0,64,79,1,1,1,40.20909090909091,0.07142857142857142,0.2,5.5,22.0,15.8,0.014285714285714285,30.316363636363636
5,70,2,1,1,1,1,22,2,13,1,95,99,1,2,0,66.4090909090909,0.07142857142857142,0.4,4.6,32.666666666666664,19.8,0.0,20.236363636363638
5,70,2,1,1,1,1,28,3,12,0,89,97,0,1,0,45.20909090909091,0.07142857142857142,0.2,3.8999999999999995,30.333333333333332,19.4,0.0,28.316363636363636
29,61,1,1,2,1,1,24,1,6,1,66,76,0,2,1,70.17272727272727,0.47540983606557374,0.06896551724137931,2.0999999999999996,22.666666666666668,2.6206896551724137,0.01639344262295082,20.53090909090909
29,61,1,1,2,1,1,19,2,6,1,97,78,1,2,1,76.37272727272727,0.47540983606557374,0.06896551724137931,2.5,33.0,2.689655172413793,0.01639344262295082,18.050909090909094
29,61,2,0,1,1,1,24,1,6,1,66,76,0,2,1,75.17272727272727,0.47540983606557374,0.06896551724137931,2.0999999999999996,23.0,2.6206896551724137,0.01639344262295082,18.53090909090909
29,61,2,0,1,1,1,19,2,6,1,97,78,1,2,1,81.37272727272727,0.47540983606557374,0.06896551724137931,2.5,33.333333333333336,2.689655172413793,0.01639344262295082,16.05090909090909
26,80,2,1,1,1,0,28,1,5,1,63,54,0,0,3,76.32727272727273,0.325,0.0,1.8,22.0,2.076923076923077,0.0375,13.469090909090909
21,99,2,1,1,1,0,26,2,18,1,99,52,1,1,3,83.91818181818182,0.21212121212121213,0.047619047619047616,6.1,34.0,2.4761904761904763,0.030303030303030304,7.032727272727272
21,99,2,1,1,1,0,18,3,18,1,50,45,1,2,3,74.11818181818182,0.21212121212121213,0.09523809523809523,6.1,17.666666666666668,2.142857142857143,0.030303030303030304,11.352727272727272
21,99,0,1,0,1,0,26,2,18,1,99,52,1,1,3,73.91818181818182,0.21212121212121213,0.047619047619047616,6.1,33.333333333333336,2.4761904761904763,0.030303030303030304,11.032727272727271
21,99,0,1,0,1,0,18,3,18,1,50,45,1,2,3,64.11818181818182,0.21212121212121213,0.09523809523809523,6.1,17.0,2.142857142857143,0.030303030303030304,15.352727272727272
21,99,0,1,1,1,0,26,2,18,1,99,52,1,1,3,73.91818181818182,0.21212121212121213,0.047619047619047616,6.1,33.333333333333336,2.4761904761904763,0.030303030303030304,11.032727272727271
21,99,0,1,1,1,0,18,3,18,1,50,45,1,2,3,64.11818181818182,0.21212121212121213,0.09523809523809523,6.1,17.0,2.142857142857143,0.030303030303030304,15.352727272727272
21,99,2,0,2,1,0,26,2,18,1,99,52,1,1,3,83.91818181818182,0.21212121212121213,0.047619047619047616,6.1,34.0,2.4761904761904763,0.030303030303030304,7.032727272727272
21,99,2,0,2,1,0,18,3,18,1,50,45,1,2,3,74.11818181818182,0.21212121212121213,0.09523809523809523,6.1,17.666666666666668,2.142857142857143,0.030303030303030304,11.352727272727272
21,99,0,0,0,1,0,26,2,18,1,99,52,1,1,3,73.91818181818182,0.21212121212121213,0.047619047619047616,6.1,33.333333333333336,2.4761904761904763,0.030303030303030304,11.032727272727271
21,99,0,0,0,1,0,18,3,18,1,50,45,1,2,3,64.11818181818182,0.21212121212121213,0.09523809523809523,6.1,17.0,2.142857142857143,0.030303030303030304,15.352727272727272
21,99,1,1,0,1,0,26,2,18,1,99,52,1,1,3,78.91818181818182,0.21212121212121213,0.047619047619047616,6.1,33.666666666666664,2.4761904761904763,0.030303030303030304,9.032727272727271
21,99,1,1,0,1,0,18,3,18,1,50,45,1,2,3,69.11818181818182,0.21212121212121213,0.09523809523809523,6.1,17.333333333333332,2.142857142857143,0.030303030303030304,13.352727272727272
24,77,1,1,1,1,1,19,2,5,1,96,74,1,1,1,75.96363636363637,0.3116883116883117,0.041666666666666664,2.2,32.666666666666664,3.0833333333333335,0.012987012987012988,14.614545454545453
24,77,1,1,1,1,1,21,2,8,1,56,76,0,2,1,67.96363636363637,0.3116883116883117,0.08333333333333333,2.6999999999999997,19.333333333333332,3.1666666666666665,0.012987012987012988,18.214545454545455
24,77,1,1,0,1,1,19,2,5,1,96,74,1,1,1,75.96363636363637,0.3116883116883117,0.041666666666666664,2.2,32.666666666666664,3.0833333333333335,0.012987012987012988,14.614545454545453
24,77,1,1,0,1,1,21,2,8,1,56,76,0,2,1,67.96363636363637,0.3116883116883117,0.08333333333333333,2.6999999999999997,19.333333333333332,3.1666666666666665,0.012987012987012988,18.214545454545455
24,77,1,0,2,1,1,19,2,5,1,96,74,1,1,1,75.96363636363637,0.3116883116883117,0.041666666666666664,2.2,32.666666666666664,3.0833333333333335,0.012987012987012988,14.614545454545453
24,77,1,0,2,1,1,21,2,8,1,56,76,0,2,1,67.96363636363637,0.3116883116883117,0.08333333333333333,2.6999999999999997,19.333333333333332,3.1666666666666665,0.012987012987012988,18.214545454545455
24,77,2,1,0,1,1,19,2,5,1,96,74,1,1,1,80.96363636363637,0.3116883116883117,0.041666666666666664,2.2,33.0,3.0833333333333335,0.012987012987012988,12.614545454545453
24,77,2,1,0,1,1,21,2,8,1,56,76,0,2,1,72.96363636363637,0.3116883116883117,0.08333333333333333,2.6999999999999997,19.666666666666668,3.1666666666666665,0.012987012987012988,16.214545454545455
24,77,2,1,2,1,1,19,2,5,1,96,74,1,1,1,80.96363636363637,0.3116883116883117,0.041666666666666664,2.2,33.0,3.0833333333333335,0.012987012987012988,12.614545454545453
24,77,2,1,2,1,1,21,2,8,1,56,76,0,2,1,72.96363636363637,0.3116883116883117,0.08333333333333333,2.6999999999999997,19.666666666666668,3.1666666666666665,0.012987012987012988,16.214545454545455
24,77,1,1,2,1,1,19,2,5,1,96,74,1,1,1,75.96363636363637,0.3116883116883117,0.041666666666666664,2.2,32.666666666666664,3.0833333333333335,0.012987012987012988,14.614545454545453
24,77,1,1,2,1,1,21,2,8,1,56,76,0,2,1,67.96363636363637,0.3116883116883117,0.08333333333333333,2.6999999999999997,19.333333333333332,3.1666666666666665,0.012987012987012988,18.214545454545455
24,77,0,1,0,1,1,19,2,5,1,96,74,1,1,1,70.96363636363637,0.3116883116883117,0.041666666666666664,2.2,32.333333333333336,3.0833333333333335,0.012987012987012988,16.614545454545453
24,77,0,1,0,1,1,21,2,8,1,56,76,0,2,1,62.96363636363637,0.3116883116883117,0.08333333333333333,2.6999999999999997,19.0,3.1666666666666665,0.012987012987012988,20.214545454545455
24,77,2,1,1,1,1,19,2,5,1,96,74,1,1,1,80.96363636363637,0.3116883116883117,0.041666666666666664,2.2,33.0,3.0833333333333335,0.012987012987012988,12.614545454545453
24,77,2,1,1,1,1,21,2,8,1,56,76,0,2,1,72.96363636363637,0.3116883116883117,0.08333333333333333,2.6999999999999997,19.666666666666668,3.1666666666666665,0.012987012987012988,16.214545454545455
24,77,0,1,2,1,1,19,2,5,1,96,74,1,1,1,70.96363636363637,0.3116883116883117,0.041666666666666664,2.2,32.333333333333336,3.0833333333333335,0.012987012987012988,16.614545454545453
24,77,0,1,2,1,1,21,2,8,1,56,76,0,2,1,62.96363636363637,0.3116883116883117,0.08333333333333333,2.6999999999999997,19.0,3.1666666666666665,0.012987012987012988,20.214545454545455
24,94,1,1,0,1,0,19,2,0,1,67,46,0,1,3,73.56363636363636,0.2553191489361702,0.041666666666666664,0.3,23.0,1.9166666666666667,0.031914893617021274,12.174545454545456
24,94,1,1,0,1,0,25,0,8,0,76,66,1,1,2,55.36363636363636,0.2553191489361702,0.041666666666666664,3.0999999999999996,25.666666666666668,2.75,0.02127659574468085,19.454545454545453
24,94,1,1,0,1,0,27,1,1,0,81,40,0,1,3,56.36363636363636,0.2553191489361702,0.041666666666666664,0.6,27.333333333333332,1.6666666666666667,0.031914893617021274,19.054545454545455
24,94,0,1,2,0,0,19,2,0,1,67,46,0,1,3,68.56363636363636,0.2553191489361702,0.041666666666666664,0.0,22.666666666666668,1.9166666666666667,0.031914893617021274,14.174545454545456
24,94,0,1,2,0,0,25,0,8,0,76,66,1,1,2,50.36363636363636,0.2553191489361702,0.041666666666666664,2.8,25.333333333333332,2.75,0.02127659574468085,21.454545454545457
24,94,0,1,2,0,0,27,1,1,0,81,40,0,1,3,51.36363636363636,0.2553191489361702,0.041666666666666664,0.3,27.0,1.6666666666666667,0.031914893617021274,21.054545454545455
24,94,1,0,2,1,0,19,2,0,1,67,46,0,1,3,73.56363636363636,0.2553191489361702,0.041666666666666664,0.3,23.0,1.9166666666666667,0.031914893617021274,12.174545454545456
24,94,1,0,2,1,0,25,0,8,0,76,66,1,1,2,55.36363636363636,0.2553191489361702,0.041666666666666664,3.0999999999999996,25.666666666666668,2.75,0.02127659574468085,19.454545454545453
24,94,1,0,2,1,0,27,1,1,0,81,40,0,1,3,56.36363636363636,0.2553191489361702,0.041666666666666664,0.6,27.333333333333332,1.6666666666666667,0.031914893617021274,19.054545454545455
11,92,2,1,1,1,0,27,1,4,0,51,91,1,2,0,46.1,0.11956521739130435,0.18181818181818182,1.9,17.666666666666668,8.272727272727273,0.0,23.960000000000004
11,92,1,1,2,1,0,27,1,4,0,51,91,1,2,0,41.1,0.11956521739130435,0.18181818181818182,1.9,17.333333333333332,8.272727272727273,0.0,25.960000000000004
11,92,1,0,1,1,0,27,1,4,0,51,91,1,2,0,41.1,0.11956521739130435,0.18181818181818182,1.9,17.333333333333332,8.272727272727273,0.0,25.960000000000004
6,65,2,0,1,0,1,26,3,17,0,98,78,1,0,1,46.69090909090909,0.09230769230769231,0.0,5.5,33.333333333333336,13.0,0.015384615384615385,28.323636363636368
6,65,2,0,1,0,1,29,2,2,1,92,40,1,2,3,65.4909090909091,0.09230769230769231,0.3333333333333333,1.0,31.666666666666668,6.666666666666667,0.046153846153846156,21.60363636363636
17,72,2,1,0,1,0,22,2,20,0,53,93,1,0,0,46.59090909090909,0.2361111111111111,0.0,6.7,18.333333333333332,5.470588235294118,0.0,26.963636363636365
17,72,2,1,0,1,0,21,2,16,0,64,79,0,2,1,48.79090909090909,0.2361111111111111,0.11764705882352941,5.1,22.0,4.647058823529412,0.013888888888888888,26.883636363636366
17,72,1,0,0,1,0,22,2,20,0,53,93,1,0,0,41.59090909090909,0.2361111111111111,0.0,6.7,18.0,5.470588235294118,0.0,28.963636363636365
17,72,1,0,0,1,0,21,2,16,0,64,79,0,2,1,43.79090909090909,0.2361111111111111,0.11764705882352941,5.1,21.666666666666668,4.647058823529412,0.013888888888888888,28.883636363636366
29,74,1,1,2,1,0,27,1,10,1,85,42,1,1,3,76.57272727272728,0.3918918918918919,0.034482758620689655,3.7,29.0,1.4482758620689655,0.04054054054054054,14.970909090909089
29,74,1,1,2,1,0,29,2,12,1,53,47,0,2,3,70.17272727272729,0.3918918918918919,0.06896551724137931,3.8999999999999995,18.333333333333332,1.6206896551724137,0.04054054054054054,17.930909090909086
29,74,1,1,2,1,0,26,3,2,1,92,98,1,1,0,77.97272727272728,0.3918918918918919,0.034482758620689655,1.2999999999999998,31.333333333333332,3.3793103448275863,0.0,14.410909090909087
29,74,1,0,0,1,0,27,1,10,1,85,42,1,1,3,76.57272727272728,0.3918918918918919,0.034482758620689655,3.7,29.0,1.4482758620689655,0.04054054054054054,14.970909090909089
29,74,1,0,0,1,0,29,2,12,1,53,47,0,2,3,70.17272727272729,0.3918918918918919,0.06896551724137931,3.8999999999999995,18.333333333333332,1.6206896551724137,0.04054054054054054,17.930909090909086
29,74,1,0,0,1,0,26,3,2,1,92,98,1,1,0,77.97272727272728,0.3918918918918919,0.034482758620689655,1.2999999999999998,31.333333333333332,3.3793103448275863,0.0,14.410909090909087
29,74,1,0,1,1,0,27,1,10,1,85,42,1,1,3,76.57272727272728,0.3918918918918919,0.034482758620689655,3.7,29.0,1.4482758620689655,0.04054054054054054,14.970909090909089
29,74,1,0,1,1,0,29,2,12,1,53,47,0,2,3,70.17272727272729,0.3918918918918919,0.06896551724137931,3.8999999999999995,18.333333333333332,1.6206896551724137,0.04054054054054054,17.930909090909086
29,74,1,0,1,1,0,26,3,2,1,92,98,1,1,0,77.97272727272728,0.3918918918918919,0.034482758620689655,1.2999999999999998,31.333333333333332,3.3793103448275863,0.0,14.410909090909087
29,74,2,1,1,1,0,27,1,10,1,85,42,1,1,3,81.57272727272728,0.3918918918918919,0.034482758620689655,3.7,29.333333333333332,1.4482758620689655,0.04054054054054054,12.970909090909089
29,74,2,1,1,1,0,29,2,12,1,53,47,0,2,3,75.17272727272729,0.3918918918918919,0.06896551724137931,3.8999999999999995,18.666666666666668,1.6206896551724137,0.04054054054054054,15.930909090909086
29,74,2,1,1,1,0,26,3,2,1,92,98,1,1,0,82.97272727272728,0.3918918918918919,0.034482758620689655,1.2999999999999998,31.666666666666668,3.3793103448275863,0.0,12.410909090909087
24,91,1,1,0,1,0,23,0,16,0,53,83,1,0,1,50.163636363636364,0.26373626373626374,0.0,5.5,18.0,3.4583333333333335,0.01098901098901099,21.734545454545458
24,91,1,1,0,1,0,29,1,13,0,99,40,1,1,3,59.36363636363636,0.26373626373626374,0.041666666666666664,4.6,33.333333333333336,1.6666666666666667,0.03296703296703297,18.454545454545457
24,91,1,1,0,1,0,21,0,3,1,63,58,1,2,2,72.16363636363636,0.26373626373626374,0.08333333333333333,1.5999999999999999,21.666666666666668,2.4166666666666665,0.02197802197802198,13.73454545454546
24,91,0,1,2,1,0,23,0,16,0,53,83,1,0,1,45.163636363636364,0.26373626373626374,0.0,5.5,17.666666666666668,3.4583333333333335,0.01098901098901099,23.734545454545458
24,91,0,1,2,1,0,29,1,13,0,99,40,1,1,3,54.36363636363636,0.26373626373626374,0.041666666666666664,4.6,33.0,1.6666666666666667,0.03296703296703297,20.454545454545457
24,91,0,1,2,1,0,21,0,3,1,63,58,1,2,2,67.16363636363636,0.26373626373626374,0.08333333333333333,1.5999999999999999,21.333333333333332,2.4166666666666665,0.02197802197802198,15.73454545454546
